19:05:03:12:10,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ne10 valence_space=Ne10 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=7.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Testing Ne10 energies with Ne10 core.
19:05:03:12:10,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ne10 valence_space=Ne10 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=8.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Testing Ne10 energies with Ne10 core.
19:05:03:12:10,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ne10 valence_space=Ne10 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=9.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Testing Ne10 energies with Ne10 core.
19:05:03:12:10,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ne10 valence_space=Ne10 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=10.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Testing Ne10 energies with Ne10 core.
19:05:03:12:10,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ne10 valence_space=Ne10 basis=HF emax=6 Operators= omega_norm_max=0.25 hw=1.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Testing Ne10 energies with Ne10 core.
19:05:03:12:10,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ne10 valence_space=Ne10 basis=HF emax=6 Operators= omega_norm_max=0.25 hw=2.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Testing Ne10 energies with Ne10 core.
19:05:03:12:10,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ne10 valence_space=Ne10 basis=HF emax=6 Operators= omega_norm_max=0.25 hw=3.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Testing Ne10 energies with Ne10 core.
19:05:03:12:10,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ne10 valence_space=Ne10 basis=HF emax=6 Operators= omega_norm_max=0.25 hw=4.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Testing Ne10 energies with Ne10 core.
19:05:03:12:10,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ne10 valence_space=Ne10 basis=HF emax=6 Operators= omega_norm_max=0.25 hw=5.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Testing Ne10 energies with Ne10 core.
19:05:03:12:10,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ne10 valence_space=Ne10 basis=HF emax=6 Operators= omega_norm_max=0.25 hw=6.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Testing Ne10 energies with Ne10 core.
19:05:03:12:10,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ne10 valence_space=Ne10 basis=HF emax=6 Operators= omega_norm_max=0.25 hw=7.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Testing Ne10 energies with Ne10 core.
19:05:03:12:10,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ne10 valence_space=Ne10 basis=HF emax=6 Operators= omega_norm_max=0.25 hw=8.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Testing Ne10 energies with Ne10 core.
19:05:03:12:10,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ne10 valence_space=Ne10 basis=HF emax=6 Operators= omega_norm_max=0.25 hw=9.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Testing Ne10 energies with Ne10 core.
19:05:03:12:10,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ne10 valence_space=Ne10 basis=HF emax=6 Operators= omega_norm_max=0.25 hw=10.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Testing Ne10 energies with Ne10 core.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=1.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=2.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=3.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=4.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=5.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=6.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=7.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=8.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=9.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=10.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=1.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=2.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=3.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=4.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=5.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=6.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=7.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=8.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=9.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=10.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=6 Operators= omega_norm_max=0.25 hw=1.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=6 Operators= omega_norm_max=0.25 hw=2.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=6 Operators= omega_norm_max=0.25 hw=3.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=6 Operators= omega_norm_max=0.25 hw=4.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=6 Operators= omega_norm_max=0.25 hw=5.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=6 Operators= omega_norm_max=0.25 hw=6.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=6 Operators= omega_norm_max=0.25 hw=7.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=6 Operators= omega_norm_max=0.25 hw=8.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=6 Operators= omega_norm_max=0.25 hw=9.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:46,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=Li7 basis=HF emax=6 Operators= omega_norm_max=0.25 hw=10.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Li7.
19:05:03:12:48,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ar40 valence_space=Ar40 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=1.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Ar40.
19:05:03:12:48,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ar40 valence_space=Ar40 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=2.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Ar40.
19:05:03:12:48,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ar40 valence_space=Ar40 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=3.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Ar40.
19:05:03:12:48,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ar40 valence_space=Ar40 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=4.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Ar40.
19:05:03:12:48,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ar40 valence_space=Ar40 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=5.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Ar40.
19:05:03:12:48,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ar40 valence_space=Ar40 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=6.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Ar40.
19:05:03:12:48,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ar40 valence_space=Ar40 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=7.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Ar40.
19:05:03:12:48,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ar40 valence_space=Ar40 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=8.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Ar40.
19:05:03:12:48,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ar40 valence_space=Ar40 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=9.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Ar40.
19:05:03:12:48,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ar40 valence_space=Ar40 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=10.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Ar40.
19:05:03:12:48,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ar40 valence_space=Ar40 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=1.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Ar40.
19:05:03:12:48,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ar40 valence_space=Ar40 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=2.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Ar40.
19:05:03:12:48,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ar40 valence_space=Ar40 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=3.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Ar40.
19:05:03:12:48,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=Ar40 valence_space=Ar40 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=4.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax6_hw1_May3_2019.me2j method=magnus,Running Ar40.
